id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
638761,Landing Page Submission,Google,No,No,0,3.0,264,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
638696,Landing Page Submission,Google,No,No,0,4.0,768,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,No
638694,Landing Page Submission,Direct Traffic,No,No,0,2.0,133,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
638686,Landing Page Submission,Google,No,No,1,3.0,354,3.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,17.0,No
638668,Landing Page Submission,Direct Traffic,Yes,No,0,55.0,297,55.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,17.0,13.0,Yes
638626,API,Chat,No,No,1,4.0,40,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
638616,API,Chat,No,No,0,3.0,406,1.5,Email Link Clicked,IT Projects Management,Unemployed,No,No,No,No,No,No,9.0,11.0,Yes
638583,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
638579,Landing Page Submission,Google,No,No,0,4.0,1222,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
638526,Landing Page Submission,Google,No,No,1,7.0,70,7.0,Had a Phone Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,20.0,No
638505,API,Google,No,No,1,3.0,739,3.0,Email Opened,Business Administration,Student,No,No,No,No,No,No,15.0,18.0,No
638488,Landing Page Submission,Direct Traffic,No,No,1,2.0,835,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
638468,Landing Page Submission,Direct Traffic,No,No,0,5.0,129,2.5,Chat Conversation,International Business,Unemployed,No,No,No,No,No,No,15.0,18.0,No
638453,Landing Page Submission,Google,No,No,0,4.0,266,4.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,14.0,15.0,No
638430,API,Google,No,No,0,2.0,200,2.0,Email Link Clicked,,,No,No,No,No,No,No,13.0,15.0,No
638412,Landing Page Submission,Google,No,No,0,2.0,774,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,18.0,No
638390,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,16.0,16.0,No
638374,Landing Page Submission,Organic Search,No,No,1,3.0,209,3.0,Unsubscribed,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,20.0,Yes
638356,API,Google,No,No,0,6.0,648,6.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
638355,API,Google,No,No,0,2.0,1099,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
638325,Landing Page Submission,Direct Traffic,No,No,0,3.0,143,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,No
638321,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
638316,Landing Page Submission,Google,Yes,No,0,7.0,720,3.5,Unsubscribed,Supply Chain Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
638307,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
638288,Landing Page Submission,Organic Search,No,No,0,5.0,1204,5.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,14.0,13.0,Yes
638274,Landing Page Submission,Google,No,No,0,18.0,1428,6.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,18.0,15.0,Yes
638220,Landing Page Submission,Direct Traffic,No,No,0,2.0,447,2.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,15.0,16.0,Yes
638198,API,Google,No,No,0,3.0,355,3.0,Email Opened,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,14.0,No
638197,Landing Page Submission,Direct Traffic,No,No,0,3.0,313,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
638180,API,Chat,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,15.0,No
638158,Landing Page Submission,Direct Traffic,No,No,0,3.0,2,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
638149,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
638121,API,Direct Traffic,No,No,1,8.0,568,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
638078,Landing Page Submission,Direct Traffic,No,No,0,2.0,317,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
638076,API,Direct Traffic,No,No,0,10.0,1082,3.33,Chat Conversation,Marketing Management,Other,No,No,No,No,No,No,15.0,14.0,No
638072,Landing Page Submission,Google,No,No,0,5.0,36,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,18.0,No
638046,Landing Page Submission,Direct Traffic,No,No,1,11.0,1027,5.5,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,No
638028,Landing Page Submission,Organic Search,Yes,No,0,3.0,1129,3.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
638023,Landing Page Submission,Organic Search,No,No,0,4.0,1410,4.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
638022,Landing Page Submission,Direct Traffic,No,No,0,2.0,130,2.0,Unreachable,Business Administration,,No,No,No,No,No,No,12.0,18.0,Yes
638014,Landing Page Submission,Google,No,No,1,7.0,751,7.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
637996,Landing Page Submission,Google,No,No,0,4.0,332,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
637995,Landing Page Submission,Direct Traffic,No,No,0,10.0,349,10.0,SMS Sent,,,No,No,No,No,No,No,14.0,17.0,No
637986,Landing Page Submission,Organic Search,No,No,1,5.0,169,5.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
637980,Landing Page Submission,Direct Traffic,No,No,1,4.0,1514,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
637978,Landing Page Submission,Google,No,No,0,3.0,1993,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
637962,Landing Page Submission,Organic Search,No,No,1,5.0,33,2.5,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
637954,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
637929,API,Google,No,No,1,2.0,1556,1.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
637927,API,Organic Search,No,No,1,1.0,1196,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
637904,API,Google,No,No,0,1.0,249,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
637903,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637866,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637858,Landing Page Submission,Google,No,No,0,4.0,346,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
637856,Landing Page Submission,Google,No,No,0,5.0,1278,2.5,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
637847,Landing Page Submission,Organic Search,No,No,0,7.0,136,7.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,14.0,No
637844,Landing Page Submission,Direct Traffic,No,No,0,1.0,102,1.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,No
637838,Landing Page Submission,Google,No,No,1,4.0,99,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
637835,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
637829,Landing Page Submission,Direct Traffic,No,No,1,3.0,1039,3.0,SMS Sent,Hospitality Management,Working Professional,No,No,No,No,No,No,14.0,15.0,Yes
637819,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
637789,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637771,API,Google,No,No,1,2.0,1567,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
637766,Landing Page Submission,Direct Traffic,No,No,1,2.0,1677,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
637736,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
637702,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637677,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
637675,Landing Page Submission,Google,No,No,0,4.0,439,4.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,No
637666,Landing Page Submission,Direct Traffic,No,No,0,3.0,382,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,17.0,Yes
637662,Landing Page Submission,Google,No,No,1,5.0,1008,5.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
637661,API,Google,No,No,0,4.0,53,2.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
637650,Landing Page Submission,Google,No,No,1,2.0,1059,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
637640,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Unreachable,E-COMMERCE,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637638,Landing Page Submission,Organic Search,No,No,1,11.0,823,3.67,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
637611,Landing Page Submission,Google,No,No,0,2.0,177,2.0,Converted to Lead,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
637608,Landing Page Submission,Google,No,No,1,21.0,1198,5.25,View in browser link Clicked,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
637589,Landing Page Submission,Direct Traffic,No,No,0,2.0,89,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
637585,Landing Page Submission,Direct Traffic,No,No,0,2.0,113,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
637539,Landing Page Submission,Organic Search,No,No,0,9.0,221,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
637526,API,Google,No,No,0,2.0,242,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637521,Landing Page Submission,Google,No,No,0,5.0,322,2.5,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,18.0,Yes
637463,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637445,Landing Page Submission,Organic Search,No,No,0,6.0,1189,6.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
637438,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
637436,Landing Page Submission,Direct Traffic,No,No,0,2.0,295,2.0,SMS Sent,International Business,,No,No,No,No,No,No,13.0,18.0,Yes
637420,API,Organic Search,No,No,0,3.0,1182,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
637416,Landing Page Submission,Google,No,No,0,2.0,1552,2.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
637411,Landing Page Submission,Google,No,No,1,4.0,324,4.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,15.0,18.0,No
637410,Landing Page Submission,Google,No,No,0,6.0,30,6.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
637409,API,Chat,No,No,1,12.0,333,4.0,Email Opened,Marketing Management,Working Professional,Yes,No,No,No,No,No,15.0,18.0,No
637395,Landing Page Submission,Direct Traffic,No,No,0,3.0,365,3.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,13.0,15.0,Yes
637388,API,Google,No,No,0,8.0,111,8.0,Email Opened,Marketing Management,,No,No,No,No,No,No,15.0,16.0,No
637387,API,Chat,No,No,0,2.0,98,1.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,17.0,16.0,No
637379,Landing Page Submission,Google,No,No,1,4.0,885,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,20.0,No
637376,API,Google,No,No,0,4.0,84,2.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
637360,Landing Page Submission,Google,No,No,1,5.0,22,5.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
637345,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637315,Landing Page Submission,Google,No,No,0,3.0,998,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,18.0,No
637290,API,Google,No,No,0,2.0,719,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
637289,Landing Page Submission,Direct Traffic,No,No,1,4.0,749,2.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
637265,API,Organic Search,No,No,0,4.0,32,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
637257,Landing Page Submission,Direct Traffic,Yes,No,0,141.0,755,6.71,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,15.0,18.0,Yes
637248,Landing Page Submission,Organic Search,No,No,1,6.0,1201,2.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
637246,API,Google,No,No,0,7.0,45,3.5,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637220,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
637206,Landing Page Submission,Direct Traffic,No,No,0,6.0,1395,6.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,14.0,16.0,Yes
637189,API,Organic Search,No,No,0,3.0,97,3.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637187,API,Google,No,No,1,3.0,734,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637184,Landing Page Submission,Google,No,No,1,6.0,945,6.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
637183,Landing Page Submission,Direct Traffic,No,No,0,5.0,155,5.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
637178,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637172,API,Google,No,No,1,4.0,1453,1.33,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637161,Landing Page Submission,Direct Traffic,No,No,0,2.0,87,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
637140,API,Google,No,No,0,6.0,430,3.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
637129,API,Organic Search,No,No,1,2.0,1843,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637125,Lead Add Form,,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
637120,Landing Page Submission,Direct Traffic,No,No,1,2.0,1634,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
637107,API,Google,No,No,0,3.0,441,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
637079,API,Google,No,No,0,2.0,243,2.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
637076,Landing Page Submission,Direct Traffic,No,No,0,3.0,1054,1.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
637074,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
637062,Landing Page Submission,Organic Search,No,No,0,2.0,414,2.0,Converted to Lead,Travel and Tourism,,No,No,No,No,No,No,14.0,14.0,Yes
637039,Landing Page Submission,Google,No,No,1,2.0,240,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
637014,API,Google,No,No,1,3.0,342,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
637010,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
636991,Landing Page Submission,Google,No,No,0,5.0,442,1.67,Email Opened,Operations Management,,No,No,No,No,No,No,15.0,17.0,No
636979,Landing Page Submission,Organic Search,No,No,0,2.0,305,2.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
636978,API,Google,No,No,1,2.0,1264,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
636950,Landing Page Submission,Google,No,No,0,9.0,491,4.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
636931,Landing Page Submission,Google,No,No,1,20.0,1290,2.22,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
636930,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
636928,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
636905,API,Google,No,No,0,2.0,71,1.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
636899,API,Google,No,No,1,2.0,779,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
636898,Landing Page Submission,Direct Traffic,No,No,1,5.0,16,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
636885,API,Google,Yes,No,0,2.0,210,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
636874,Landing Page Submission,Google,No,No,0,3.0,208,3.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,No
636855,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
636840,Landing Page Submission,Direct Traffic,No,No,0,2.0,47,2.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,15.0,18.0,No
636831,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
636799,Landing Page Submission,Direct Traffic,No,No,0,2.0,158,2.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,13.0,13.0,Yes
636797,API,Google,No,No,1,3.0,1362,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
636769,Landing Page Submission,Direct Traffic,No,No,0,2.0,1492,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
636766,Landing Page Submission,Google,No,No,1,3.0,1545,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,14.0,18.0,No
636765,API,Google,No,No,1,3.0,818,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
636736,Landing Page Submission,Google,No,No,0,4.0,1646,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
636731,Landing Page Submission,Direct Traffic,No,No,0,4.0,1352,1.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
636722,Landing Page Submission,Google,No,No,1,5.0,1715,1.67,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
636687,Landing Page Submission,Google,No,No,0,5.0,7,2.5,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
636679,Landing Page Submission,Google,Yes,No,1,4.0,1452,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
636677,Landing Page Submission,Google,No,No,1,4.0,963,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
636666,Landing Page Submission,Google,No,No,0,4.0,75,4.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
636665,Landing Page Submission,Google,No,No,1,6.0,866,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
636647,Landing Page Submission,Google,No,No,0,5.0,31,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
636635,Landing Page Submission,Google,No,No,1,7.0,520,3.5,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,16.0,No
636619,API,Google,No,No,0,3.0,141,3.0,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
636575,Landing Page Submission,Google,No,No,0,9.0,351,9.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,14.0,17.0,No
636564,API,Chat,No,No,0,1.0,1286,1.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
636562,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
636524,Landing Page Submission,Direct Traffic,No,No,0,2.0,341,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
636516,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
636515,Landing Page Submission,Google,No,No,1,4.0,866,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
636471,API,Organic Search,No,No,0,11.0,87,3.67,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
636453,Landing Page Submission,Direct Traffic,No,No,0,2.0,334,2.0,Unreachable,Rural and Agribusiness,,No,No,No,No,No,No,12.0,13.0,Yes
636449,Landing Page Submission,Direct Traffic,No,No,0,5.0,121,5.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
636443,Landing Page Submission,Google,No,No,1,18.0,874,3.6,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
636421,Landing Page Submission,Direct Traffic,No,No,0,3.0,190,1.5,Email Opened,Operations Management,,No,No,No,No,No,No,15.0,18.0,Yes
636417,Landing Page Submission,Organic Search,No,No,0,3.0,1367,3.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
636410,Landing Page Submission,Direct Traffic,No,No,0,2.0,360,2.0,SMS Sent,Retail Management,Working Professional,No,No,No,No,No,No,10.0,17.0,No
636404,Landing Page Submission,Google,No,No,1,6.0,116,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
